NAME	s0_1_H52JYCCXY_L2	s0_2_H52JYCCXY_L2	s0_3_H52JYCCXY_L2	s8_1_H52JYCCXY_L2	s8_2_H52JYCCXY_L1	s8_3_H52JYCCXY_L1
BHLHE40	264.259318198451	269.826541082054	246.057856042087	236.443050021467	255.706255318295	253.079703331854
CTC-499B15.7	1.86755701907033	4.96613265795191	3.03775130916157	1.86175629938163	3.42463734801288	1.17166529320303
SEMA6C	120.457427730036	180.436153238919	143.786895300314	103.327474615681	152.967134877909	159.346479875612
RP11-806L2.2	0.933778509535164	1.65537755265064	4.05033507888209	6.51614704783571	1.14154578267096	2.34333058640605
RP11-286H14.4	10.2715636048868	11.5876428685545	19.2390916246899	10.239659646599	10.2739120440386	12.8883182252333
RP11-692D12.1	12.1391206239571	10.7599540922291	5.06291884860261	13.0322940956714	4.56618313068384	3.51499587960908
CYYR1	14.9404561525626	11.5876428685545	8.10067015776418	16.7558066944347	10.2739120440386	15.2316488116394
INO80C	152.205897054232	147.328602185907	119.484884827022	128.461184657333	123.286944528464	141.771500477566
AC107983.4	0.933778509535164	2.48306632897595	3.03775130916157	0.930878149690816	2.28309156534192	7.02999175921816
FAM19A5	27.0795767765198	44.6951939215672	43.5411020979825	34.4424915385602	25.1140072187611	42.179950555309
RP11-667M19.9	2.80133552860549	3.31075510530127	1.01258376972052	2.79263444907245	4.56618313068384	3.51499587960908
LYSMD2	160.609903640048	179.608464462594	173.151824622209	208.516705530743	159.816409573935	174.578128687251
SNUPN	203.563715078666	160.571622607112	162.013403155284	190.830020686617	148.400951747225	153.488153409597
MTX1P1	96.1791864821219	168.848510370365	111.384214669258	118.221525010734	119.862307180451	111.308202854288
SP3	548.127985097141	539.653082164108	573.122413661816	597.623772101504	558.2158877261	561.22767544425
PTAFR	0.933778509535164	2.48306632897595	1.01258376972052	NA	1.14154578267096	1.17166529320303
CTC-398G3.1	0.933778509535164	4.96613265795191	3.03775130916157	6.51614704783571	6.84927469602577	NA
FAM222A	18.6755701907033	22.3475969607836	29.3649293218952	21.4101974428888	31.9632819147869	28.1199670368726
TFB1M	168.08013171633	122.497938896147	143.786895300314	145.216991351767	139.268585485857	120.681525199912
RNA5SP122	1.86755701907033	1.65537755265064	1.01258376972052	NA	2.28309156534192	NA
SLC7A2	20.5431272097736	26.4860408424102	25.3145942430131	33.5116133888694	30.8217361321159	18.7466446912484
PDIA3P	0.933778509535164	2.48306632897595	5.06291884860261	2.79263444907245	1.14154578267096	1.17166529320303
MORN4	228.775734836115	192.851484883799	248.083023581528	246.682709668066	230.592248099534	226.131401588184
RP11-431K24.1	3.73511403814066	4.13844388162659	4.05033507888209	1.86175629938163	4.56618313068384	10.5449876388272
FLVCR1	172.749024264005	222.648280831511	171.126657082768	213.171096279197	191.779691488721	195.668103964905
AC004771.1	8.40400658581648	5.79382143427723	9.1132539274847	2.79263444907245	10.2739120440386	4.68666117281211
RP13-487P22.1	0.933778509535164	1.65537755265064	2.02516753944105	NA	NA	2.34333058640605
SCIMP	0.933778509535164	1.65537755265064	2.02516753944105	NA	NA	2.34333058640605
ANKRD30B	2.80133552860549	2.48306632897595	3.03775130916157	0.930878149690816	5.7077289133548	5.85832646601513
MYO7B	22.4106842288439	35.5906173819887	26.3271780127336	12.1014159459806	33.1048276974579	28.1199670368726
HEATR2	763.830820799764	949.35902644514	888.035966044898	753.08042309987	897.254985179375	862.345655797428
RP11-817O13.8	10.2715636048868	9.1045765395785	8.10067015776418	15.8249285447439	13.6985493920515	4.68666117281211
LINC00967	2.80133552860549	1.65537755265064	NA	1.86175629938163	4.56618313068384	1.17166529320303
MIR23A	4.66889254767582	5.79382143427723	9.1132539274847	1.86175629938163	5.7077289133548	7.02999175921816
RP5-977B1.7	7.47022807628131	7.44919898692787	6.07550261832314	6.51614704783571	5.7077289133548	3.51499587960908
RP11-235E17.5	1.86755701907033	0.827688776325318	3.03775130916157	1.86175629938163	NA	1.17166529320303
RHOQP2	16.808013171633	14.0707091975304	11.1384214669258	9.30878149690816	13.6985493920515	11.7166529320303
RP5-965F6.2	NA	3.31075510530127	1.01258376972052	0.930878149690816	1.14154578267096	NA
CTB-171A8.1	10.2715636048868	14.8983979738557	11.1384214669258	13.0322940956714	14.8400951747225	16.4033141048424
RP11-676M6.1	221.305506759834	58.7659031190976	65.817945031834	59.5762015802122	122.145398745793	90.2182275766331
RP11-495P10.1	NA	1.65537755265064	1.01258376972052	2.79263444907245	NA	2.34333058640605
NXN	2464.2414866633	2740.47753841313	2573.98794262957	2457.51831518375	2912.08329159362	2628.04525265439
SLC25A36P1	1.86755701907033	3.31075510530127	1.01258376972052	2.79263444907245	1.14154578267096	5.85832646601513
RP11-245M24.1	22.4106842288439	24.8306632897596	29.3649293218952	23.2719537422704	19.4062783054063	23.4333058640605
AC007879.5	1.86755701907033	3.31075510530127	2.02516753944105	2.79263444907245	4.56618313068384	3.51499587960908
RP3-508I15.20	1.86755701907033	8.27688776325318	6.07550261832314	6.51614704783571	4.56618313068384	NA
CTC-360G5.9	6.53644956674615	7.44919898692787	14.1761727760873	5.5852688981449	12.5570036093806	3.51499587960908
ARHGEF1	71.9009452342076	724.227679284654	704.758303725484	186.175629938163	236.299977012889	630.355927743229
SFTPD	8.40400658581648	4.96613265795191	7.08808638804366	3.72351259876326	3.42463734801288	8.20165705242119
RP3-512B11.3	4.66889254767582	4.13844388162659	5.06291884860261	3.72351259876326	5.7077289133548	NA
PARP4	1203.64049879083	1145.52126643424	1354.83708388606	1290.19711547147	1231.72789950197	1288.83182252333
RP11-219C20.3	3.73511403814066	0.827688776325318	3.03775130916157	6.51614704783571	1.14154578267096	3.51499587960908
MIR31HG	144.73566897795	145.673224633256	142.774311530594	143.355235052386	135.843948137844	127.71151695913
CDH20	17.7417916811681	14.0707091975304	21.264259164131	19.5484411435071	13.6985493920515	10.5449876388272
TGM2	16557.7605310775	18547.6777886741	17600.7310852821	15999.9336368857	18092.3591095521	17428.521236395
VSTM5	31.7484693241956	33.9352398293381	33.4152644007773	25.133710041652	27.3970987841031	35.1499587960908
WWC2-AS2	20.5431272097736	23.1752857371089	15.1887565458078	17.6866848441255	15.9816409573935	16.4033141048424
ARL8A	1041.16303813171	1130.62286846039	1004.48309956276	1013.7263050133	1022.82502127318	1052.15543329632
SERBP1P5	78.4373948009538	93.528831724761	83.0318691170829	95.8804494181541	63.9265638295738	73.8149134717907
CCDC148	9.33778509535164	14.0707091975304	15.1887565458078	18.6175629938163	10.2739120440386	17.5749793980454
FBXL20	124.192541768177	126.636382777774	134.67364137283	147.078747651149	130.13621922449	132.398178131942
CTC-308K20.3	28.9471337955901	19.8645306318076	41.5159345585414	26.9954663410337	26.2555530014321	24.6049711572636
MIR4449	1.86755701907033	0.827688776325318	2.02516753944105	1.86175629938163	3.42463734801288	2.34333058640605
RRN3P2	42.0200329290824	40.5567500399406	47.5914371768646	41.8895167360867	45.6618313068384	28.1199670368726
IFNLR1	1.86755701907033	1.65537755265064	2.02516753944105	2.79263444907245	NA	NA
MMP25	7.47022807628131	18.209153079157	12.1510052366463	7.44702519752653	6.84927469602577	16.4033141048424
LRRC7	17.7417916811681	20.692219408133	19.2390916246899	14.8940503950531	9.13236626136769	24.6049711572636
MRPL36	481.829710920145	404.739811623081	426.29776705234	439.374486654065	399.541023934836	420.627840259887
RP5-1028K7.2	8.40400658581648	9.1045765395785	6.07550261832314	7.44702519752653	2.28309156534192	8.20165705242119
DDX18P1	0.933778509535164	3.31075510530127	7.08808638804366	2.79263444907245	2.28309156534192	2.34333058640605
HSF2	93.3778509535164	114.221051132894	124.547803675624	104.258352765371	102.739120440386	101.934880508663
RP11-178C3.2	6.53644956674615	NA	3.03775130916157	NA	4.56618313068384	1.17166529320303
RNU6-377P	0.933778509535164	0.827688776325318	1.01258376972052	2.79263444907245	2.28309156534192	NA
C3AR1	0.933778509535164	0.827688776325318	1.01258376972052	2.79263444907245	2.28309156534192	NA
METTL8	401.524759100121	399.773678965129	403.008340348768	438.443608504374	410.956481761546	400.709530275435
CTC-484M2.1	3.73511403814066	6.62151021060255	3.03775130916157	4.65439074845408	2.28309156534192	2.34333058640605
TJP3	2.80133552860549	3.31075510530127	NA	2.79263444907245	2.28309156534192	4.68666117281211
RP1-178F10.1	4.66889254767582	NA	4.05033507888209	4.65439074845408	2.28309156534192	5.85832646601513
AC113189.5	90.5765154249109	104.28878581699	87.082204195965	77.2628864243377	87.899025265664	97.2482193358512
PON3	7.47022807628131	8.27688776325318	2.02516753944105	7.44702519752653	6.84927469602577	9.37332234562422
VGF	273.597103293803	384.875280991273	292.636709449231	257.853247464356	317.349727582527	330.409612683254
RP11-875O11.2	NA	1.65537755265064	3.03775130916157	0.930878149690816	2.28309156534192	4.68666117281211
C15orf41	217.570392721693	219.337525726209	213.65517541103	239.23568447054	176.939596313999	198.011434551312
PDCL3P6	1.86755701907033	0.827688776325318	NA	0.930878149690816	NA	NA
CTD-2026G6.3	1.86755701907033	0.827688776325318	NA	0.930878149690816	NA	NA
TIGD4	1.86755701907033	0.827688776325318	NA	0.930878149690816	NA	NA
RP3-337H4.10	1.86755701907033	0.827688776325318	NA	0.930878149690816	NA	NA
RP11-469N6.1	1.86755701907033	0.827688776325318	NA	0.930878149690816	NA	NA
RP11-468E2.2	1.86755701907033	0.827688776325318	NA	0.930878149690816	NA	NA
RP11-323I15.5	1.86755701907033	0.827688776325318	NA	0.930878149690816	NA	NA
CTC-559E9.4	1.86755701907033	0.827688776325318	NA	0.930878149690816	NA	NA
PRED60	1.86755701907033	0.827688776325318	NA	0.930878149690816	NA	NA
NDUFA6-AS1	1.86755701907033	0.827688776325318	NA	0.930878149690816	NA	NA
CXorf28	1.86755701907033	0.827688776325318	NA	0.930878149690816	NA	NA
ASIC4	NA	2.48306632897595	4.05033507888209	NA	NA	3.51499587960908
FAM203B	8.40400658581648	14.0707091975304	7.08808638804366	8.37790334721734	15.9816409573935	12.8883182252333
SNX17	3701.49801179739	3712.18416181905	3614.92405790227	3514.99589323252	3603.86003589222	3687.23067770993
RP11-53I6.4	0.933778509535164	4.13844388162659	4.05033507888209	NA	4.56618313068384	1.17166529320303
RP11-475C16.1	161.543682149583	121.670250119822	162.013403155284	145.216991351767	156.391772225922	172.234798100845
RBPMS2	34.5498048528011	43.0398163689166	29.3649293218952	26.9954663410337	31.9632819147869	36.3216240892938
OARD1	195.159708492849	159.743933830786	148.849814148917	142.424356902695	188.355054140709	142.943165770769
ZFAT	226.908177817045	288.035694161211	250.108191120969	255.060613015284	275.112533623702	275.341343902711
RNFT1	56.960489081645	58.7659031190976	48.6040209465851	80.986399023101	61.6434722642319	38.6649546756999
HMOX1	982.334992030993	952.669781550441	967.017500083099	875.025460709367	1053.6467574053	1073.24540857397
GBAS	448.213684576879	361.699995254164	433.385853440384	399.34672621736	381.276291412101	410.082852621059
AC008982.2	11.205342114422	11.5876428685545	11.1384214669258	16.7558066944347	11.4154578267096	12.8883182252333
METTL21A	69.0996097056021	81.9411888562065	81.0067015776418	83.7790334721735	71.9173843082705	56.2399340737453
LCE2D	2.80133552860549	0.827688776325318	2.02516753944105	1.86175629938163	1.14154578267096	NA
WNT8B	2.80133552860549	0.827688776325318	2.02516753944105	1.86175629938163	1.14154578267096	NA
AC074138.3	14.9404561525626	18.209153079157	17.2139240852489	18.6175629938163	12.5570036093806	10.5449876388272
AP000266.7	4.66889254767582	1.65537755265064	5.06291884860261	2.79263444907245	4.56618313068384	NA
LTBR	6340.35607974376	7184.33857850376	6414.71818117951	6234.0909684794	7241.96644526458	6984.29681278324
COPZ1	2141.15412236413	2029.49287954968	2044.40663106574	2003.24977813464	2034.23458471965	2036.35427958686
HARBI1	50.4240395148989	48.8336378031938	45.5662696374235	50.2674200833041	49.0864686548513	60.9265952465574
TTC16	2.80133552860549	1.65537755265064	7.08808638804366	1.86175629938163	4.56618313068384	1.17166529320303
C1orf204	14.9404561525626	20.692219408133	9.1132539274847	14.8940503950531	13.6985493920515	8.20165705242119
CASKIN1	14.9404561525626	11.5876428685545	5.06291884860261	5.5852688981449	12.5570036093806	7.02999175921816
CNPY3	885.222027039336	855.830194720379	827.280939861667	804.278721332865	836.753058697814	854.143998745007
RNU6-1048P	NA	2.48306632897595	NA	2.79263444907245	2.28309156534192	NA
AP002884.2	NA	3.31075510530127	1.01258376972052	0.930878149690816	NA	1.17166529320303
RP11-283G6.4	NA	3.31075510530127	1.01258376972052	0.930878149690816	NA	1.17166529320303
KIF1A	0.933778509535164	2.48306632897595	3.03775130916157	1.86175629938163	2.28309156534192	5.85832646601513
THRB-AS1	1.86755701907033	NA	4.05033507888209	1.86175629938163	NA	1.17166529320303
RP6-191P20.4	1.86755701907033	NA	4.05033507888209	1.86175629938163	NA	1.17166529320303
BSCL2	36.4173618718714	39.7290612636153	33.4152644007773	34.4424915385602	23.9724614360902	38.6649546756999
RP13-131K19.2	0.933778509535164	1.65537755265064	1.01258376972052	2.79263444907245	NA	3.51499587960908
SMLR1	0.933778509535164	1.65537755265064	1.01258376972052	2.79263444907245	NA	3.51499587960908
NCKAP1L	0.933778509535164	1.65537755265064	1.01258376972052	2.79263444907245	NA	3.51499587960908
APBB1	1957.1997559857	2042.73589997089	1908.72040592319	1760.29058106533	1980.58193293412	2021.12263077522
KCNK2	378.180296361742	419.638209596936	365.542740869109	386.314432121689	407.531844413533	319.864625044426
SH2D6	0.933778509535164	4.13844388162659	5.06291884860261	1.86175629938163	4.56618313068384	NA
IGSF8	1188.70004263826	1225.8070777378	1191.81109696106	1145.91100226939	1279.67282237415	1286.48849193692
ZFP69B	30.8146908146604	13.2430204212051	22.2768429338515	15.8249285447439	20.5478240880773	19.9183099844515
G6PD	893.626033625152	1712.48807821708	940.690322070366	1448.44640091891	1175.79215615109	1342.72842601067
AKR1A1	1004.74567625984	948.531337668815	954.866494846453	942.979565636797	929.218267094162	954.907213960467
LRRTM1	1.86755701907033	0.827688776325318	NA	2.79263444907245	NA	2.34333058640605
RP11-212P7.1	1.86755701907033	0.827688776325318	NA	2.79263444907245	NA	2.34333058640605
MSANTD1	8.40400658581648	6.62151021060255	7.08808638804366	1.86175629938163	5.7077289133548	9.37332234562422
ANKRA2	166.212574697259	181.263842015245	181.252494779974	163.834554345584	162.099501139276	174.578128687251
CTD-2287O16.5	19.6093487002384	11.5876428685545	12.1510052366463	18.6175629938163	9.13236626136769	7.02999175921816
RP11-20I23.13	2.80133552860549	9.93226531590382	4.05033507888209	7.44702519752653	7.99082047869673	7.02999175921816
TMEM233	21.4769057193088	19.8645306318076	25.3145942430131	16.7558066944347	19.4062783054063	21.0899752776545
HDDC2	862.811342810492	742.436832363811	845.507447716637	765.181839045851	779.675769564266	827.195697001337
MTERF	110.185864125149	100.150341935364	109.359047129816	114.49801241197	91.3236626136769	90.2182275766331
IFFO2	334.292706413589	307.072536016693	322.001638771126	311.844180146423	301.368086625134	309.319637405599
HOXC6	17.7417916811681	9.93226531590382	16.2013403155284	14.8940503950531	10.2739120440386	10.5449876388272
DNAH11	16.808013171633	10.7599540922291	13.1635890063668	10.239659646599	14.8400951747225	8.20165705242119
RP11-793H13.3	0.933778509535164	3.31075510530127	4.05033507888209	3.72351259876326	1.14154578267096	NA
RPL41	7758.76563572768	7480.65116042823	5599.58824655449	7496.36173946014	2281.95001955925	7517.40452119062
SNORD9	2.80133552860549	3.31075510530127	1.01258376972052	0.930878149690816	2.28309156534192	1.17166529320303
SMIM17	7.47022807628131	0.827688776325318	4.05033507888209	NA	6.84927469602577	1.17166529320303
AC090044.1	13.0728991334923	7.44919898692787	7.08808638804366	11.1705377962898	11.4154578267096	11.7166529320303
MSX1	127.927655806318	201.128372647052	169.101489543327	179.659482890328	173.514958965986	178.09312456686
ASB6	993.540334145415	957.635914208393	920.438646675955	875.025460709367	1023.96656705585	886.950626954691
PEX5	871.215349396308	771.405939535197	841.457112637754	751.218666800489	818.488326175079	837.740684640164
RP11-336K24.12	11.205342114422	16.5537755265064	5.06291884860261	12.1014159459806	6.84927469602577	7.02999175921816
RP11-792D21.2	20.5431272097736	18.209153079157	28.3523455521746	26.9954663410337	9.13236626136769	19.9183099844515
CDNF	22.4106842288439	33.9352398293381	30.3775130916157	37.2351259876326	23.9724614360902	37.4932893824969
LINC00702	43.8875899481527	25.6583520660849	41.5159345585414	38.1660041373235	27.3970987841031	31.6349629164817
PLEKHB1	36.4173618718714	27.3137296187355	28.3523455521746	18.6175629938163	30.8217361321159	31.6349629164817
LOXL4	2674.34165130871	2574.93978314807	2595.2522017937	2599.01179393676	2679.20795192875	2741.69678609508
RP11-515O17.2	11.205342114422	5.79382143427723	9.1132539274847	7.44702519752653	7.99082047869673	4.68666117281211
RP11-305O6.3	11.205342114422	8.27688776325318	6.07550261832314	14.8940503950531	3.42463734801288	NA
LINC00535	2.80133552860549	3.31075510530127	1.01258376972052	2.79263444907245	1.14154578267096	7.02999175921816
RP5-884C9.2	NA	1.65537755265064	1.01258376972052	0.930878149690816	NA	NA
SNORD64	NA	1.65537755265064	1.01258376972052	0.930878149690816	NA	NA
AC096559.1	NA	1.65537755265064	1.01258376972052	0.930878149690816	NA	NA
AC009495.4	NA	1.65537755265064	1.01258376972052	0.930878149690816	NA	NA
RN7SKP244	NA	1.65537755265064	1.01258376972052	0.930878149690816	NA	NA
RP11-351I21.7	NA	1.65537755265064	1.01258376972052	0.930878149690816	NA	NA
RP11-305L7.3	NA	1.65537755265064	1.01258376972052	0.930878149690816	NA	NA
